Player,MP,FG,FGA,3P,3PA,FT,FTA,TRB,AST,STL,BLK,TOV,PTS,Pos,height in inches,weight,3Pper min,FTper min,TRBper min,ASTper min,STLper min,BLKper min,TOVper min,PTSper min,3P per min,FT per min,TRB per min,AST per min,STL per min,BLK per min,TOV per min,PTS per min,FG%,3P%,FT%
Aaron Williams,13669.0,1777.0,3577.0,1.0,17.0,1063.0,1442.0,3174.0,525.0,320.0,597.0,742.0,4618.0,C,81,220.0,7.315824127587973e-05,0.07776721047626015,0.23220425780964227,0.03840807666983686,0.02341063720828151,0.0436754700417002,0.05428341502670276,0.3378447582120126,7.315824127587973e-05,0.07776721047626015,0.23220425780964227,0.03840807666983686,0.02341063720828151,0.0436754700417002,0.05428341502670276,0.3378447582120126,0.49678501537601344,0.058823529411764705,0.7371705963938974
Abdul Jeelani,2394.0,475.0,1005.0,0.0,7.0,340.0,424.0,500.0,160.0,84.0,71.0,204.0,1290.0,SF,80,210.0,0.0,0.14202172096908938,0.20885547201336674,0.06683375104427736,0.03508771929824561,0.029657477025898077,0.08521303258145363,0.5388471177944862,0.0,0.14202172096908938,0.20885547201336674,0.06683375104427736,0.03508771929824561,0.029657477025898077,0.08521303258145363,0.5388471177944862,0.472636815920398,0.0,0.8018867924528302
Acie Earl,3012.0,428.0,1076.0,0.0,14.0,312.0,471.0,613.0,81.0,78.0,154.0,205.0,1168.0,C,82,240.0,0.0,0.10358565737051793,0.20351925630810094,0.026892430278884463,0.025896414342629483,0.05112881806108898,0.06806108897742363,0.38778220451527223,0.0,0.10358565737051793,0.20351925630810094,0.026892430278884463,0.025896414342629483,0.05112881806108898,0.06806108897742363,0.38778220451527223,0.39776951672862454,0.0,0.6624203821656051
Acie Law,3345.0,379.0,898.0,38.0,167.0,257.0,334.0,275.0,419.0,126.0,5.0,205.0,1053.0,PG,75,195.0,0.011360239162929745,0.07683109118086696,0.08221225710014948,0.12526158445440957,0.03766816143497758,0.0014947683109118087,0.061285500747384154,0.3147982062780269,0.011360239162929745,0.07683109118086696,0.08221225710014948,0.12526158445440957,0.03766816143497758,0.0014947683109118087,0.061285500747384154,0.3147982062780269,0.4220489977728285,0.2275449101796407,0.7694610778443114
Adam Harrington,222.0,22.0,74.0,10.0,28.0,6.0,8.0,16.0,24.0,4.0,2.0,4.0,60.0,SG,77,200.0,0.04504504504504504,0.02702702702702703,0.07207207207207207,0.10810810810810811,0.018018018018018018,0.009009009009009009,0.018018018018018018,0.2702702702702703,0.04504504504504504,0.02702702702702703,0.07207207207207207,0.10810810810810811,0.018018018018018018,0.009009009009009009,0.018018018018018018,0.2702702702702703,0.2972972972972973,0.35714285714285715,0.75
Adam Keefe,10334.0,1120.0,2230.0,1.0,14.0,866.0,1213.0,2556.0,427.0,307.0,173.0,545.0,3107.0,PF,81,230.0,9.676795045480937e-05,0.0838010450938649,0.24733888136249274,0.0413199148442036,0.029707760789626475,0.01674085542868202,0.0527385329978711,0.3006580220630927,9.676795045480937e-05,0.0838010450938649,0.24733888136249274,0.0413199148442036,0.029707760789626475,0.01674085542868202,0.0527385329978711,0.3006580220630927,0.5022421524663677,0.07142857142857142,0.7139323990107173
Adam Morrison,3989.0,547.0,1475.0,156.0,471.0,159.0,223.0,422.0,263.0,49.0,16.0,204.0,1409.0,SF,80,205.0,0.03910754575081474,0.03985961393833041,0.10579092504387065,0.06593131110554024,0.012283780396089246,0.004011030333416896,0.05114063675106543,0.35322135873652544,0.03910754575081474,0.03985961393833041,0.10579092504387065,0.06593131110554024,0.012283780396089246,0.004011030333416896,0.05114063675106543,0.35322135873652544,0.3708474576271186,0.33121019108280253,0.7130044843049327
Adonal Foyle,13122.0,1325.0,2777.0,0.0,2.0,356.0,713.0,3487.0,345.0,264.0,1201.0,600.0,3006.0,C,82,250.0,0.0,0.02713001066910532,0.26573693034598384,0.02629172382258802,0.020118884316415182,0.09152568206066149,0.04572473708276177,0.22908093278463648,0.0,0.02713001066910532,0.26573693034598384,0.02629172382258802,0.020118884316415182,0.09152568206066149,0.04572473708276177,0.22908093278463648,0.477133597407274,0.0,0.4992987377279102
Adonis Jordan,97.0,8.0,27.0,3.0,12.0,2.0,4.0,6.0,22.0,3.0,1.0,8.0,21.0,PG,71,170.0,0.030927835051546393,0.020618556701030927,0.061855670103092786,0.2268041237113402,0.030927835051546393,0.010309278350515464,0.08247422680412371,0.21649484536082475,0.030927835051546393,0.020618556701030927,0.061855670103092786,0.2268041237113402,0.030927835051546393,0.010309278350515464,0.08247422680412371,0.21649484536082475,0.2962962962962963,0.25,0.5
Adonis Thomas,74.0,12.0,28.0,2.0,10.0,2.0,2.0,6.0,6.0,0.0,0.0,2.0,28.0,SF,79,200.0,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.0,0.0,0.02702702702702703,0.3783783783783784,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.0,0.0,0.02702702702702703,0.3783783783783784,0.42857142857142855,0.2,1.0
Adreian Payne,2099.0,258.0,639.0,14.0,65.0,91.0,137.0,468.0,96.0,62.0,36.0,132.0,621.0,PF,82,237.0,0.006669842782277275,0.043353978084802285,0.22296331586469748,0.045736064792758456,0.029537875178656504,0.01715102429728442,0.06288708909004288,0.2958551691281563,0.006669842782277275,0.043353978084802285,0.22296331586469748,0.045736064792758456,0.029537875178656504,0.01715102429728442,0.06288708909004288,0.2958551691281563,0.40375586854460094,0.2153846153846154,0.6642335766423357
Adrian Branch,1429.0,331.0,727.0,9.0,39.0,163.0,219.0,253.0,96.0,83.0,17.0,125.0,834.0,SF,79,185.0,0.006298110566829951,0.11406578026592022,0.17704688593421974,0.06717984604618614,0.05808257522743177,0.011896431070678797,0.08747375787263821,0.5836249125262422,0.006298110566829951,0.11406578026592022,0.17704688593421974,0.06717984604618614,0.05808257522743177,0.011896431070678797,0.08747375787263821,0.5836249125262422,0.45529573590096284,0.23076923076923078,0.7442922374429224
Adrian Caldwell,2172.0,204.0,430.0,0.0,5.0,83.0,187.0,663.0,45.0,72.0,49.0,154.0,491.0,PF,80,265.0,0.0,0.03821362799263352,0.3052486187845304,0.020718232044198894,0.03314917127071823,0.02255985267034991,0.070902394106814,0.22605893186003684,0.0,0.03821362799263352,0.3052486187845304,0.020718232044198894,0.03314917127071823,0.02255985267034991,0.070902394106814,0.22605893186003684,0.4744186046511628,0.0,0.44385026737967914
Adrian Dantley,29049.0,7143.0,13168.0,7.0,42.0,5983.0,7315.0,4223.0,2466.0,715.0,112.0,2283.0,20276.0,SF,77,208.0,0.0002409721505043203,0.20596233949533546,0.1453750559399635,0.08489104616337911,0.024613583944369858,0.0038555544080691247,0.07859134565733761,0.6979930462322284,0.0002409721505043203,0.20596233949533546,0.1453750559399635,0.08489104616337911,0.024613583944369858,0.0038555544080691247,0.07859134565733761,0.6979930462322284,0.542451397326853,0.16666666666666666,0.8179084073820916
Adrian Griffin,8304.0,815.0,1870.0,50.0,180.0,304.0,401.0,1571.0,680.0,453.0,61.0,352.0,1984.0,SG,77,217.0,0.006021194605009634,0.036608863198458574,0.18918593448940269,0.08188824662813102,0.05455202312138728,0.0073458574181117535,0.04238921001926782,0.23892100192678228,0.006021194605009634,0.036608863198458574,0.18918593448940269,0.08188824662813102,0.05455202312138728,0.0073458574181117535,0.04238921001926782,0.23892100192678228,0.4358288770053476,0.2777777777777778,0.7581047381546134
Al Harrington,33118.0,6055.0,13613.0,1275.0,3541.0,2606.0,3567.0,6433.0,1900.0,1011.0,292.0,2168.0,15991.0,PF,81,230.0,0.03849870161241621,0.07868832658976992,0.19424482154719488,0.05737061416752219,0.03052720574913944,0.008816957545745517,0.06546289027115164,0.4828492058699197,0.03849870161241621,0.07868832658976992,0.19424482154719488,0.05737061416752219,0.03052720574913944,0.008816957545745517,0.06546289027115164,0.4828492058699197,0.4447954161463307,0.3600677774639932,0.7305859265489206
Al Horford,21535.0,3923.0,7427.0,195.0,563.0,1199.0,1603.0,5608.0,1926.0,534.0,784.0,1031.0,9240.0,C,82,245.0,0.009055026700719759,0.05567680520083585,0.2604132807058277,0.08943580218249361,0.02479684234966334,0.03640585094032969,0.04787555142790806,0.4290689575110286,0.009055026700719759,0.05567680520083585,0.2604132807058277,0.08943580218249361,0.02479684234966334,0.03640585094032969,0.04787555142790806,0.4290689575110286,0.5282078901306045,0.3463587921847247,0.7479725514660013
Al Jefferson,25815.0,6050.0,12136.0,8.0,63.0,1983.0,2797.0,7547.0,1317.0,612.0,1070.0,1190.0,14091.0,C,82,289.0,0.00030989734650397054,0.0768158047646717,0.2923494092581832,0.05101685066821615,0.023707147007553747,0.041448770094906065,0.046097230292465624,0.5458454386984312,0.00030989734650397054,0.0768158047646717,0.2923494092581832,0.05101685066821615,0.023707147007553747,0.041448770094906065,0.046097230292465624,0.5458454386984312,0.4985168094924192,0.12698412698412698,0.7089739006077941
Al Thornton,11736.0,1893.0,4136.0,93.0,323.0,976.0,1307.0,1740.0,505.0,265.0,199.0,590.0,4855.0,SF,80,220.0,0.007924335378323108,0.08316291751874574,0.14826175869120656,0.043029993183367414,0.02258009543285617,0.016956373551465575,0.05027266530334015,0.4136843899113838,0.007924335378323108,0.08316291751874574,0.14826175869120656,0.043029993183367414,0.02258009543285617,0.016956373551465575,0.05027266530334015,0.4136843899113838,0.45768858800773693,0.28792569659442724,0.7467482785003825
Al Wood,10869.0,2159.0,4635.0,43.0,214.0,995.0,1262.0,1396.0,800.0,341.0,168.0,640.0,5356.0,SG,78,193.0,0.0039562057226975806,0.09154476032753703,0.1284386788112982,0.07360382739902475,0.0313736314288343,0.015456803753795198,0.0588830619192198,0.4927776244364707,0.0039562057226975806,0.09154476032753703,0.1284386788112982,0.07360382739902475,0.0313736314288343,0.015456803753795198,0.0588830619192198,0.4927776244364707,0.4658036677454153,0.20093457943925233,0.7884310618066561
Al-Farouq Aminu,12520.0,1398.0,3281.0,305.0,942.0,665.0,917.0,2948.0,639.0,494.0,307.0,667.0,3766.0,SF,81,220.0,0.024361022364217253,0.0531150159744409,0.2354632587859425,0.05103833865814696,0.039456869009584665,0.02452076677316294,0.053274760383386584,0.30079872204472846,0.024361022364217253,0.0531150159744409,0.2354632587859425,0.05103833865814696,0.039456869009584665,0.02452076677316294,0.053274760383386584,0.30079872204472846,0.42608960682718683,0.3237791932059448,0.7251908396946565
Alaa Abdelnaby,5017.0,983.0,1940.0,0.0,6.0,333.0,472.0,1297.0,125.0,111.0,107.0,389.0,2299.0,PF,82,240.0,0.0,0.06637432728722344,0.2585210285030895,0.02491528802072952,0.022124775762407813,0.02132748654574447,0.07753637632051026,0.45824197727725735,0.0,0.06637432728722344,0.2585210285030895,0.02491528802072952,0.022124775762407813,0.02132748654574447,0.07753637632051026,0.45824197727725735,0.506701030927835,0.0,0.7055084745762712
Alan Anderson,6793.0,843.0,2084.0,331.0,963.0,404.0,495.0,714.0,371.0,182.0,31.0,290.0,2421.0,SF,78,220.0,0.04872663035477698,0.05947298689827764,0.10510819961725305,0.0546150448991609,0.02679228617694686,0.004563521271897542,0.042691005446783455,0.356396290298837,0.04872663035477698,0.05947298689827764,0.10510819961725305,0.0546150448991609,0.02679228617694686,0.004563521271897542,0.042691005446783455,0.356396290298837,0.404510556621881,0.34371754932502596,0.8161616161616162
Alan Hardy,421.0,84.0,195.0,0.0,5.0,25.0,39.0,53.0,23.0,10.0,13.0,31.0,193.0,SG,79,195.0,0.0,0.05938242280285035,0.12589073634204276,0.05463182897862233,0.023752969121140142,0.030878859857482184,0.07363420427553444,0.4584323040380047,0.0,0.05938242280285035,0.12589073634204276,0.05463182897862233,0.023752969121140142,0.030878859857482184,0.07363420427553444,0.4584323040380047,0.4307692307692308,0.0,0.6410256410256411
Alan Henderson,13780.0,1976.0,4215.0,5.0,26.0,1137.0,1778.0,3249.0,397.0,364.0,297.0,717.0,5094.0,PF,81,235.0,0.000362844702467344,0.08251088534107402,0.2357764876632801,0.028809869375907113,0.026415094339622643,0.021552975326560232,0.052031930333817124,0.36966618287373004,0.000362844702467344,0.08251088534107402,0.2357764876632801,0.028809869375907113,0.026415094339622643,0.021552975326560232,0.052031930333817124,0.36966618287373004,0.46880189798339267,0.19230769230769232,0.6394825646794151
Alan Ogg,686.0,80.0,165.0,0.0,2.0,28.0,48.0,143.0,17.0,13.0,61.0,33.0,188.0,C,86,240.0,0.0,0.04081632653061224,0.20845481049562684,0.02478134110787172,0.018950437317784258,0.08892128279883382,0.048104956268221574,0.27405247813411077,0.0,0.04081632653061224,0.20845481049562684,0.02478134110787172,0.018950437317784258,0.08892128279883382,0.048104956268221574,0.27405247813411077,0.48484848484848486,0.0,0.5833333333333334
Alan Williams,776.0,148.0,291.0,0.0,1.0,79.0,126.0,330.0,28.0,31.0,37.0,43.0,375.0,PF,80,260.0,0.0,0.1018041237113402,0.4252577319587629,0.03608247422680412,0.03994845360824742,0.04768041237113402,0.055412371134020616,0.4832474226804124,0.0,0.1018041237113402,0.4252577319587629,0.03608247422680412,0.03994845360824742,0.04768041237113402,0.055412371134020616,0.4832474226804124,0.5085910652920962,0.0,0.626984126984127
Alando Tucker,522.0,94.0,221.0,11.0,41.0,63.0,81.0,59.0,20.0,5.0,2.0,24.0,262.0,SF,78,205.0,0.0210727969348659,0.1206896551724138,0.11302681992337164,0.038314176245210725,0.009578544061302681,0.0038314176245210726,0.04597701149425287,0.5019157088122606,0.0210727969348659,0.1206896551724138,0.11302681992337164,0.038314176245210725,0.009578544061302681,0.0038314176245210726,0.04597701149425287,0.5019157088122606,0.4253393665158371,0.2682926829268293,0.7777777777777778
Albert King,12836.0,2709.0,5875.0,56.0,209.0,996.0,1259.0,2262.0,1171.0,452.0,196.0,1151.0,6470.0,SF,78,190.0,0.004362729822374571,0.07759426612651917,0.17622312246805857,0.0912277968214397,0.035213462137737614,0.015269554378311,0.0896696790277345,0.5040511062636336,0.004362729822374571,0.07759426612651917,0.17622312246805857,0.0912277968214397,0.035213462137737614,0.015269554378311,0.0896696790277345,0.5040511062636336,0.4611063829787234,0.2679425837320574,0.7911040508339953
Alec Burks,6618.0,1053.0,2458.0,181.0,503.0,747.0,993.0,877.0,534.0,184.0,46.0,412.0,3034.0,SG,78,214.0,0.027349652462979754,0.1128739800543971,0.1325173768510124,0.08068902991840435,0.02780296161982472,0.00695074040495618,0.06225445754004231,0.4584466606225446,0.027349652462979754,0.1128739800543971,0.1325173768510124,0.08068902991840435,0.02780296161982472,0.00695074040495618,0.06225445754004231,0.4584466606225446,0.42839707078925954,0.35984095427435386,0.7522658610271903
Alec Kessler,2937.0,425.0,998.0,10.0,24.0,224.0,301.0,751.0,81.0,39.0,71.0,192.0,1084.0,PF,83,230.0,0.0034048348655090228,0.07626830098740212,0.2557030983997276,0.027579162410623085,0.013278855975485188,0.02417432754511406,0.06537282941777324,0.3690840994211781,0.0034048348655090228,0.07626830098740212,0.2557030983997276,0.027579162410623085,0.013278855975485188,0.02417432754511406,0.06537282941777324,0.3690840994211781,0.4258517034068136,0.4166666666666667,0.7441860465116279
Aleksandar Djordjevic,61.0,8.0,16.0,5.0,7.0,4.0,5.0,5.0,5.0,0.0,0.0,5.0,25.0,SG,74,198.0,0.08196721311475409,0.06557377049180328,0.08196721311475409,0.08196721311475409,0.0,0.0,0.08196721311475409,0.4098360655737705,0.08196721311475409,0.06557377049180328,0.08196721311475409,0.08196721311475409,0.0,0.0,0.08196721311475409,0.4098360655737705,0.5,0.7142857142857143,0.8
Alex Abrines,1055.0,134.0,341.0,94.0,247.0,44.0,49.0,86.0,40.0,37.0,8.0,33.0,406.0,SG,78,190.0,0.08909952606635071,0.04170616113744076,0.08151658767772511,0.037914691943127965,0.035071090047393366,0.007582938388625593,0.031279620853080566,0.3848341232227488,0.08909952606635071,0.04170616113744076,0.08151658767772511,0.037914691943127965,0.035071090047393366,0.007582938388625593,0.031279620853080566,0.3848341232227488,0.39296187683284456,0.3805668016194332,0.8979591836734694
Alex Acker,433.0,64.0,168.0,15.0,45.0,10.0,20.0,53.0,28.0,11.0,8.0,18.0,153.0,SG,77,185.0,0.03464203233256351,0.023094688221709007,0.12240184757505773,0.06466512702078522,0.025404157043879907,0.018475750577367205,0.04157043879907621,0.3533487297921478,0.03464203233256351,0.023094688221709007,0.12240184757505773,0.06466512702078522,0.025404157043879907,0.018475750577367205,0.04157043879907621,0.3533487297921478,0.38095238095238093,0.3333333333333333,0.5
Alex Blackwell,109.0,14.0,42.0,0.0,3.0,6.0,8.0,23.0,7.0,4.0,2.0,5.0,34.0,SF,78,250.0,0.0,0.05504587155963303,0.21100917431192662,0.06422018348623854,0.03669724770642202,0.01834862385321101,0.045871559633027525,0.3119266055045872,0.0,0.05504587155963303,0.21100917431192662,0.06422018348623854,0.03669724770642202,0.01834862385321101,0.045871559633027525,0.3119266055045872,0.3333333333333333,0.0,0.75
Alex Bradley,331.0,54.0,103.0,0.0,1.0,29.0,48.0,65.0,11.0,12.0,5.0,28.0,137.0,SF,78,215.0,0.0,0.08761329305135952,0.19637462235649547,0.03323262839879154,0.03625377643504532,0.015105740181268883,0.08459214501510574,0.41389728096676737,0.0,0.08761329305135952,0.19637462235649547,0.03323262839879154,0.03625377643504532,0.015105740181268883,0.08459214501510574,0.41389728096676737,0.5242718446601942,0.0,0.6041666666666666
Alex English,35568.0,10174.0,20137.0,20.0,89.0,4164.0,4974.0,5925.0,4150.0,1012.0,744.0,2702.0,24532.0,SF,79,190.0,0.0005623031938821412,0.1170715249662618,0.16658232118758434,0.11667791273054431,0.02845254161043635,0.020917678812415654,0.07596716149347728,0.6897210976158344,0.0005623031938821412,0.1170715249662618,0.16658232118758434,0.11667791273054431,0.02845254161043635,0.020917678812415654,0.07596716149347728,0.6897210976158344,0.5052391120822367,0.2247191011235955,0.8371531966224367
Alex Garcia,159.0,19.0,59.0,5.0,18.0,4.0,6.0,15.0,18.0,6.0,1.0,9.0,47.0,SG,75,220.0,0.031446540880503145,0.025157232704402517,0.09433962264150944,0.11320754716981132,0.03773584905660377,0.006289308176100629,0.05660377358490566,0.29559748427672955,0.031446540880503145,0.025157232704402517,0.09433962264150944,0.11320754716981132,0.03773584905660377,0.006289308176100629,0.05660377358490566,0.29559748427672955,0.3220338983050847,0.2777777777777778,0.6666666666666666
Alex Len,5261.0,706.0,1518.0,5.0,22.0,417.0,582.0,1657.0,177.0,113.0,283.0,347.0,1834.0,C,85,260.0,0.0009503896597605018,0.07926249762402585,0.3149591332446303,0.033643793955521764,0.02147880631058734,0.0537920547424444,0.06595704238737883,0.34860292720015207,0.0009503896597605018,0.07926249762402585,0.3149591332446303,0.033643793955521764,0.02147880631058734,0.0537920547424444,0.06595704238737883,0.34860292720015207,0.4650856389986825,0.22727272727272727,0.7164948453608248
Alex Poythress,157.0,25.0,54.0,6.0,19.0,8.0,10.0,29.0,5.0,3.0,2.0,3.0,64.0,PF,79,238.0,0.03821656050955414,0.050955414012738856,0.18471337579617833,0.03184713375796178,0.01910828025477707,0.012738853503184714,0.01910828025477707,0.40764331210191085,0.03821656050955414,0.050955414012738856,0.18471337579617833,0.03184713375796178,0.01910828025477707,0.012738853503184714,0.01910828025477707,0.40764331210191085,0.46296296296296297,0.3157894736842105,0.8
Alex Stivrins,166.0,39.0,82.0,0.0,4.0,7.0,12.0,41.0,7.0,4.0,4.0,17.0,85.0,SF,80,220.0,0.0,0.04216867469879518,0.2469879518072289,0.04216867469879518,0.024096385542168676,0.024096385542168676,0.10240963855421686,0.5120481927710844,0.0,0.04216867469879518,0.2469879518072289,0.04216867469879518,0.024096385542168676,0.024096385542168676,0.10240963855421686,0.5120481927710844,0.47560975609756095,0.0,0.5833333333333334
Alexander Volkov,2453.0,388.0,853.0,48.0,144.0,195.0,318.0,384.0,333.0,102.0,52.0,154.0,1019.0,C,82,218.0,0.01956787607011822,0.07949449653485528,0.15654300856094577,0.13575214023644516,0.04158173664900122,0.02119853240929474,0.06278026905829596,0.4154097024052181,0.01956787607011822,0.07949449653485528,0.15654300856094577,0.13575214023644516,0.04158173664900122,0.02119853240929474,0.06278026905829596,0.4154097024052181,0.4548651817116061,0.3333333333333333,0.6132075471698113
Alexey Shved,4038.0,578.0,1542.0,209.0,668.0,418.0,540.0,454.0,566.0,140.0,55.0,291.0,1783.0,SG,78,190.0,0.05175829618623081,0.10351659237246162,0.11243189697870233,0.14016840019811788,0.03467062902426944,0.013620604259534423,0.07206537890044576,0.44155522535908864,0.05175829618623081,0.10351659237246162,0.11243189697870233,0.14016840019811788,0.03467062902426944,0.013620604259534423,0.07206537890044576,0.44155522535908864,0.3748378728923476,0.312874251497006,0.774074074074074
Alexis Ajinca,4245.0,704.0,1416.0,24.0,76.0,264.0,333.0,1228.0,153.0,113.0,200.0,267.0,1696.0,C,86,248.0,0.005653710247349823,0.06219081272084806,0.289281507656066,0.03604240282685512,0.026619552414605417,0.04711425206124853,0.06289752650176679,0.3995288574793875,0.005653710247349823,0.06219081272084806,0.289281507656066,0.03604240282685512,0.026619552414605417,0.04711425206124853,0.06289752650176679,0.3995288574793875,0.4971751412429379,0.3157894736842105,0.7927927927927928
Alfredrick Hughes,866.0,152.0,372.0,3.0,17.0,49.0,84.0,113.0,61.0,26.0,5.0,63.0,356.0,SG,77,215.0,0.003464203233256351,0.05658198614318707,0.13048498845265588,0.07043879907621248,0.03002309468822171,0.005773672055427252,0.07274826789838337,0.4110854503464203,0.003464203233256351,0.05658198614318707,0.13048498845265588,0.07043879907621248,0.03002309468822171,0.005773672055427252,0.07274826789838337,0.4110854503464203,0.40860215053763443,0.17647058823529413,0.5833333333333334
Allan Bristow,6711.0,910.0,1994.0,16.0,56.0,507.0,619.0,1340.0,1242.0,222.0,16.0,546.0,2343.0,SF,79,210.0,0.0023841454328714052,0.07554760840411265,0.19967218000298018,0.1850692892266428,0.033080017881090745,0.0023841454328714052,0.0813589628967367,0.3491282968261064,0.0023841454328714052,0.07554760840411265,0.19967218000298018,0.1850692892266428,0.033080017881090745,0.0023841454328714052,0.0813589628967367,0.3491282968261064,0.4563691073219659,0.2857142857142857,0.8190630048465266
Allan Houston,28311.0,5337.0,12017.0,1305.0,3247.0,2572.0,2979.0,2434.0,1990.0,566.0,139.0,1760.0,14551.0,SG,78,200.0,0.04609515735933029,0.09084808025149235,0.08597364981809191,0.0702906997280209,0.01999222916887429,0.004909752393062767,0.06216664900568684,0.5139698350464483,0.04609515735933029,0.09084808025149235,0.08597364981809191,0.0702906997280209,0.01999222916887429,0.004909752393062767,0.06216664900568684,0.5139698350464483,0.4441208288258301,0.401909454881429,0.8633769721383014
Allan Ray,710.0,100.0,259.0,48.0,116.0,42.0,55.0,69.0,43.0,20.0,3.0,42.0,290.0,SG,74,190.0,0.0676056338028169,0.059154929577464786,0.09718309859154929,0.06056338028169014,0.028169014084507043,0.004225352112676056,0.059154929577464786,0.4084507042253521,0.0676056338028169,0.059154929577464786,0.09718309859154929,0.06056338028169014,0.028169014084507043,0.004225352112676056,0.059154929577464786,0.4084507042253521,0.3861003861003861,0.41379310344827586,0.7636363636363637
Allen Crabbe,5142.0,689.0,1511.0,282.0,686.0,218.0,257.0,523.0,237.0,138.0,52.0,144.0,1878.0,SG,78,210.0,0.05484247374562427,0.042395954881369116,0.10171139634383508,0.046091015169194866,0.026837806301050177,0.010112796577207312,0.028004667444574097,0.3652275379229872,0.05484247374562427,0.042395954881369116,0.10171139634383508,0.046091015169194866,0.026837806301050177,0.010112796577207312,0.028004667444574097,0.3652275379229872,0.4559894109861019,0.4110787172011662,0.8482490272373541
Allen Iverson,43303.0,9532.0,22369.0,1158.0,3704.0,7235.0,9256.0,3839.0,6488.0,2213.0,185.0,3740.0,27457.0,SG,72,165.0,0.026741796180403204,0.1670784934069233,0.08865436574833152,0.14982795649262176,0.051105004272221324,0.0042722213241576795,0.08636815001270119,0.6340669237697157,0.026741796180403204,0.1670784934069233,0.08865436574833152,0.14982795649262176,0.051105004272221324,0.0042722213241576795,0.08636815001270119,0.6340669237697157,0.42612544145916226,0.3126349892008639,0.7816551426101987
Allen Leavell,16248.0,2549.0,5666.0,141.0,603.0,1445.0,1733.0,1164.0,3339.0,929.0,120.0,1324.0,6684.0,PG,73,170.0,0.008677991137370753,0.0889340226489414,0.07163958641063516,0.20550221565731167,0.057176267848350566,0.007385524372230428,0.08148695224027573,0.4113737075332349,0.008677991137370753,0.0889340226489414,0.07163958641063516,0.20550221565731167,0.057176267848350566,0.007385524372230428,0.08148695224027573,0.4113737075332349,0.4498764560536534,0.23383084577114427,0.8338141950375072
Alonzo Bradley,96.0,17.0,48.0,1.0,1.0,6.0,9.0,6.0,3.0,3.0,0.0,8.0,41.0,SF,78,190.0,0.010416666666666666,0.0625,0.0625,0.03125,0.03125,0.0,0.08333333333333333,0.4270833333333333,0.010416666666666666,0.0625,0.0625,0.03125,0.03125,0.0,0.08333333333333333,0.4270833333333333,0.3541666666666667,1.0,0.6666666666666666
Alonzo Gee,10851.0,1209.0,2759.0,216.0,658.0,692.0,920.0,1636.0,504.0,454.0,126.0,535.0,3326.0,SF,78,225.0,0.01990599944705557,0.0637729241544558,0.15076951433047645,0.04644733204312967,0.04183946180075569,0.011611833010782417,0.04930421159340153,0.3065155285227168,0.01990599944705557,0.0637729241544558,0.15076951433047645,0.04644733204312967,0.04183946180075569,0.011611833010782417,0.04930421159340153,0.3065155285227168,0.43820224719101125,0.3282674772036474,0.7521739130434782
Alonzo Mourning,26677.0,5216.0,9913.0,22.0,89.0,4139.0,6003.0,7335.0,964.0,422.0,2430.0,2266.0,14593.0,C,82,240.0,0.0008246804363309218,0.15515237845334934,0.2749559545676051,0.036135997301045844,0.015818870187802227,0.09108970274018818,0.08494208494208494,0.5470255276080519,0.0008246804363309218,0.15515237845334934,0.2749559545676051,0.036135997301045844,0.015818870187802227,0.09108970274018818,0.08494208494208494,0.5470255276080519,0.5261777463936246,0.24719101123595505,0.6894885890388139
Alphonso Ford,114.0,16.0,52.0,1.0,10.0,2.0,4.0,20.0,10.0,3.0,0.0,9.0,35.0,SG,73,190.0,0.008771929824561403,0.017543859649122806,0.17543859649122806,0.08771929824561403,0.02631578947368421,0.0,0.07894736842105263,0.30701754385964913,0.008771929824561403,0.017543859649122806,0.17543859649122806,0.08771929824561403,0.02631578947368421,0.0,0.07894736842105263,0.30701754385964913,0.3076923076923077,0.1,0.5
Alton Lister,19700.0,2565.0,5012.0,1.0,9.0,1310.0,2190.0,6276.0,933.0,357.0,1515.0,1498.0,6441.0,C,84,240.0,5.076142131979695e-05,0.066497461928934,0.3185786802030457,0.04736040609137056,0.018121827411167513,0.07690355329949239,0.07604060913705583,0.32695431472081216,5.076142131979695e-05,0.066497461928934,0.3185786802030457,0.04736040609137056,0.018121827411167513,0.07690355329949239,0.07604060913705583,0.32695431472081216,0.5117717478052674,0.1111111111111111,0.5981735159817352
Alvan Adams,17991.0,3555.0,7053.0,2.0,15.0,1532.0,1889.0,4288.0,2655.0,877.0,479.0,1681.0,8644.0,C,81,210.0,0.00011116669445834028,0.08515368795508865,0.23834139291868156,0.14757378689344672,0.048746595519982214,0.026624423322772497,0.09343560669223501,0.48046245344894667,0.00011116669445834028,0.08515368795508865,0.23834139291868156,0.14757378689344672,0.048746595519982214,0.026624423322772497,0.09343560669223501,0.48046245344894667,0.5040408336877924,0.13333333333333333,0.811011116993118
